Source,Target,Weight
Suherman S.N.,Pravitasari A.A.,1
Suherman S.N.,Sari E.N.,1
Suherman S.N.,Herawan T.,1
Yonnatan Y.,Indrayatna F.,1
Yonnatan Y.,Pravitasari A.A.,1
Yonnatan Y.,Sari E.N.,1
Yonnatan Y.,Herawan T.,1
Indrayatna F.,Pravitasari A.A.,1
Indrayatna F.,Sari E.N.,1
Indrayatna F.,Herawan T.,1
Pravitasari A.A.,Sari E.N.,1
Pravitasari A.A.,Herawan T.,1
Sari E.N.,Herawan T.,1
Vasumathi M.T.,Khan A.,1
Vasumathi M.T.,Sadasivan M.,1
Vasumathi M.T.,Ramamoorthy U.,1
Khan A.,Sadasivan M.,1
Khan A.,Ramamoorthy U.,1
Sadasivan M.,Ramamoorthy U.,1
Hassan N.,Sood K.,1
Hassan N.,Suzuki G.,1
Sood K.,Suzuki G.,1
Clark K.,Wu Y.,1
Ta N.,Chen H.,1
Ta N.,Du B.,1
Ta N.,Wang X.,1
Ta N.,Shi Z.,1
Chen H.,Du B.,1
Chen H.,Shi Z.,1
Du B.,Wang X.,1
Du B.,Shi Z.,1
Wang X.,Shi Z.,1
Trovati M.,Farsimadan E.,1
Amirshahi A.,Kirsch N.,1
Amirshahi A.,Reymond J.,1
Amirshahi A.,Baghersalimi S.,1
Kirsch N.,Reymond J.,1
Kirsch N.,Baghersalimi S.,1
Reymond J.,Baghersalimi S.,1
Cérin C.,Trystram D.,1
Cérin C.,Menouer T.,1
Trystram D.,Menouer T.,1
Balkus S.V.,Yan D.,1
Hoogstra B.,Velichety S.,1
Hoogstra B.,Zhang C.,1
Velichety S.,Zhang C.,1
Lu Z.,Qiu S.,1
Tomar P.S.,Rai K.,1
Tomar P.S.,Zuber M.,1
Rai K.,Zuber M.,1
Sharma A.,Tahiliani K.,1
Sharma A.,Dubey G.P.,1
Tahiliani K.,Dubey G.P.,1
Xue Y.-H.,Chen R.,1
Xue Y.-H.,Wang J.-G.,1
Xue Y.-H.,Liu W.,1
Xue Y.-H.,Yao Y.,1
Xue Y.-H.,Liu J.-L.,1
Xue Y.-H.,Chen H.-L.,1
Chen R.,Wang J.-G.,1
Chen R.,Liu W.,1
Chen R.,Yao Y.,1
Chen R.,Liu J.-L.,1
Chen R.,Chen H.-L.,1
Wang J.-G.,Liu W.,1
Wang J.-G.,Yao Y.,1
Wang J.-G.,Liu J.-L.,1
Wang J.-G.,Chen H.-L.,1
Liu W.,Yao Y.,1
Liu W.,Liu J.-L.,1
Liu W.,Chen H.-L.,1
Yao Y.,Liu J.-L.,1
Yao Y.,Chen H.-L.,1
Liu J.-L.,Chen H.-L.,1
Elmeslimany E.M.,Kishk S.S.,1
Elmeslimany E.M.,Altantawy D.A.,1
Kishk S.S.,Altantawy D.A.,1
Butt F.S.,Schafer J.,1
Butt F.S.,Wagner M.F.,1
Butt F.S.,Stegelmeyer D.,1
Butt F.S.,Oteiza D.G.-U.,1
Schafer J.,Wagner M.F.,1
Schafer J.,Stegelmeyer D.,1
Schafer J.,Oteiza D.G.-U.,1
Wagner M.F.,Stegelmeyer D.,1
Wagner M.F.,Oteiza D.G.-U.,1
Stegelmeyer D.,Oteiza D.G.-U.,1
Bernardi F.A.,de Oliveira B.M.,1
Bernardi F.A.,Yamada D.B.,1
Bernardi F.A.,Artifon M.,1
Bernardi F.A.,Schmidt A.M.,1
Bernardi F.A.,Scheibe V.M.,1
Bernardi F.A.,Alves D.,1
Bernardi F.A.,Félix T.M.,1
de Oliveira B.M.,Yamada D.B.,1
de Oliveira B.M.,Artifon M.,1
de Oliveira B.M.,Schmidt A.M.,1
de Oliveira B.M.,Scheibe V.M.,1
de Oliveira B.M.,Alves D.,1
de Oliveira B.M.,Félix T.M.,1
Yamada D.B.,Artifon M.,1
Yamada D.B.,Schmidt A.M.,1
Yamada D.B.,Scheibe V.M.,1
Yamada D.B.,Alves D.,1
Yamada D.B.,Félix T.M.,1
Artifon M.,Schmidt A.M.,1
Artifon M.,Scheibe V.M.,1
Artifon M.,Alves D.,1
Artifon M.,Félix T.M.,1
Schmidt A.M.,Scheibe V.M.,1
Schmidt A.M.,Alves D.,1
Schmidt A.M.,Félix T.M.,1
Scheibe V.M.,Alves D.,1
Scheibe V.M.,Félix T.M.,1
Alves D.,Félix T.M.,1
Orlando D.,Ormachea J.,1
Orlando D.,Soliani V.,1
Orlando D.,Vaisman A.A.,1
Ormachea J.,Soliani V.,1
Ormachea J.,Vaisman A.A.,1
Soliani V.,Vaisman A.A.,1
Rehman A.S.S.A.,Waghmare M.B.,1
Song Y.,Sun C.,1
Song Y.,Li L.,1
Song Y.,Wei F.,1
Song Y.,Liu Y.,1
Song Y.,Sun B.,1
Sun C.,Li L.,1
Sun C.,Wei F.,1
Sun C.,Liu Y.,1
Sun C.,Sun B.,1
Li L.,Wei F.,1
Li L.,Liu Y.,1
Li L.,Sun B.,1
Wei F.,Liu Y.,1
Wei F.,Sun B.,1
Purohit K.,Vats S.,1
Purohit K.,Saklani R.,1
Purohit K.,Kukreja V.,1
Purohit K.,Sharma V.,1
Purohit K.,Yadav S.P.,1
Vats S.,Saklani R.,1
Vats S.,Kukreja V.,1
Vats S.,Sharma V.,1
Vats S.,Yadav S.P.,1
Saklani R.,Kukreja V.,1
Saklani R.,Sharma V.,1
Saklani R.,Yadav S.P.,1
Kukreja V.,Sharma V.,1
Kukreja V.,Yadav S.P.,1
Sharma V.,Yadav S.P.,1
Kumar N.,Tomar K.,1
Kumar N.,Sharma T.,1
Kumar N.,Jyala P.,1
Kumar N.,Malik D.,1
Kumar N.,Dawar I.,1
Tomar K.,Sharma T.,1
Tomar K.,Jyala P.,1
Tomar K.,Malik D.,1
Tomar K.,Dawar I.,1
Sharma T.,Jyala P.,1
Sharma T.,Malik D.,1
Sharma T.,Dawar I.,1
Jyala P.,Malik D.,1
Jyala P.,Dawar I.,1
Malik D.,Dawar I.,1
Praveena M.,Paramesh J.,1
Praveena M.,Bala K.,1
Paramesh J.,Bala K.,1
Zhang J.,Hu J.,1
Zhang J.,Miao C.,1
Zhang J.,Wang Q.,1
Hu J.,Miao C.,1
Hu J.,Wang Q.,1
Miao C.,Wang Q.,1
Padmapriya S.,Thamizhamuthu R.,1
Padmapriya S.,Jagadeesh S.,1
Padmapriya S.,Kalai Selvi D.M.,1
Padmapriya S.,Ahsan Shariff M.,1
Thamizhamuthu R.,Jagadeesh S.,1
Thamizhamuthu R.,Kalai Selvi D.M.,1
Thamizhamuthu R.,Ahsan Shariff M.,1
Jagadeesh S.,Kalai Selvi D.M.,1
Jagadeesh S.,Ahsan Shariff M.,1
Kalai Selvi D.M.,Ahsan Shariff M.,1
Raghunandan D.,Cui Z.,1
Raghunandan D.,Krishnan K.,1
Raghunandan D.,Tirfe S.,1
Raghunandan D.,Shrestha T.D.,1
Cui Z.,Krishnan K.,1
Cui Z.,Tirfe S.,1
Cui Z.,Shi S.,1
Cui Z.,Shrestha T.D.,1
Cui Z.,Battle L.,1
Cui Z.,Elmqvist N.,1
Krishnan K.,Tirfe S.,1
Krishnan K.,Shi S.,1
Krishnan K.,Shrestha T.D.,1
Krishnan K.,Battle L.,1
Krishnan K.,Elmqvist N.,1
Tirfe S.,Shi S.,1
Tirfe S.,Shrestha T.D.,1
Tirfe S.,Battle L.,1
Tirfe S.,Elmqvist N.,1
Shi S.,Shrestha T.D.,1
Shrestha T.D.,Battle L.,1
Shrestha T.D.,Elmqvist N.,1
Battle L.,Elmqvist N.,1
Nawaz R.,Gholampour B.,1
Nawaz R.,Gholampour S.,1
Nawaz R.,Elahi A.,1
Nawaz R.,Sarwar R.,1
Nawaz R.,Liu L.,1
Nawaz R.,Saboury A.A.,1
Nawaz R.,Noruzi A.,1
Gholampour B.,Gholampour S.,1
Gholampour B.,Elahi A.,1
Gholampour B.,Sarwar R.,1
Gholampour B.,Liu L.,1
Gholampour B.,Saboury A.A.,1
Gholampour B.,Noruzi A.,1
Gholampour S.,Elahi A.,1
Gholampour S.,Sarwar R.,1
Gholampour S.,Liu L.,1
Gholampour S.,Saboury A.A.,1
Gholampour S.,Noruzi A.,1
Elahi A.,Sarwar R.,1
Elahi A.,Liu L.,1
Elahi A.,Saboury A.A.,1
Elahi A.,Noruzi A.,1
Sarwar R.,Liu L.,1
Sarwar R.,Saboury A.A.,1
Sarwar R.,Noruzi A.,1
Liu L.,Saboury A.A.,1
Liu L.,Noruzi A.,1
Saboury A.A.,Noruzi A.,1
Qayyum A.,Bilal M.,1
Qayyum A.,Qadir J.,1
Qayyum A.,Caputo M.,1
Qayyum A.,Vohra H.,1
Qayyum A.,Akinosho T.,1
Qayyum A.,Berrou I.,1
Qayyum A.,Niyi-Odumosu F.,1
Qayyum A.,Loizou M.,1
Qayyum A.,Ajayi A.,1
Qayyum A.,Abioye S.,1
Bilal M.,Qadir J.,1
Bilal M.,Caputo M.,1
Bilal M.,Vohra H.,1
Bilal M.,Akinosho T.,1
Bilal M.,Berrou I.,1
Bilal M.,Niyi-Odumosu F.,1
Bilal M.,Loizou M.,1
Bilal M.,Ajayi A.,1
Bilal M.,Abioye S.,1
Qadir J.,Caputo M.,1
Qadir J.,Vohra H.,1
Qadir J.,Akinosho T.,1
Qadir J.,Berrou I.,1
Qadir J.,Niyi-Odumosu F.,1
Qadir J.,Loizou M.,1
Qadir J.,Ajayi A.,1
Qadir J.,Abioye S.,1
Caputo M.,Vohra H.,1
Caputo M.,Akinosho T.,1
Caputo M.,Berrou I.,1
Caputo M.,Niyi-Odumosu F.,1
Caputo M.,Loizou M.,1
Caputo M.,Ajayi A.,1
Caputo M.,Abioye S.,1
Vohra H.,Akinosho T.,1
Vohra H.,Berrou I.,1
Vohra H.,Niyi-Odumosu F.,1
Vohra H.,Loizou M.,1
Vohra H.,Ajayi A.,1
Vohra H.,Abioye S.,1
Akinosho T.,Berrou I.,1
Akinosho T.,Niyi-Odumosu F.,1
Akinosho T.,Loizou M.,1
Akinosho T.,Ajayi A.,1
Akinosho T.,Abioye S.,1
Berrou I.,Niyi-Odumosu F.,1
Berrou I.,Loizou M.,1
Berrou I.,Ajayi A.,1
Berrou I.,Abioye S.,1
Niyi-Odumosu F.,Loizou M.,1
Niyi-Odumosu F.,Ajayi A.,1
Niyi-Odumosu F.,Abioye S.,1
Loizou M.,Ajayi A.,1
Loizou M.,Abioye S.,1
Ajayi A.,Abioye S.,1
Marquardt K.,Wagner I.,1
Marquardt K.,Happe L.,1
Wagner I.,Happe L.,1
Akash S.,Baeza J.,1
Akash S.,Mahmood S.,1
Akash S.,Mukerjee N.,1
Akash S.,Subramaniyan V.,1
Akash S.,Islam M.R.,1
Akash S.,Gupta G.,1
Akash S.,Rajakumari V.,1
Akash S.,Chinni S.V.,1
Akash S.,Ramachawolran G.,1
Akash S.,Saleh F.M.,1
Akash S.,Albadrani G.M.,1
Akash S.,Sayed A.A.,1
Akash S.,Abdel-Daim M.M.,1
Baeza J.,Mahmood S.,1
Baeza J.,Mukerjee N.,1
Baeza J.,Subramaniyan V.,1
Baeza J.,Islam M.R.,1
Baeza J.,Gupta G.,1
Baeza J.,Rajakumari V.,1
Baeza J.,Chinni S.V.,1
Baeza J.,Ramachawolran G.,1
Baeza J.,Saleh F.M.,1
Baeza J.,Albadrani G.M.,1
Baeza J.,Sayed A.A.,1
Baeza J.,Abdel-Daim M.M.,1
Mahmood S.,Mukerjee N.,1
Mahmood S.,Subramaniyan V.,1
Mahmood S.,Islam M.R.,1
Mahmood S.,Gupta G.,1
Mahmood S.,Rajakumari V.,1
Mahmood S.,Chinni S.V.,1
Mahmood S.,Ramachawolran G.,1
Mahmood S.,Saleh F.M.,1
Mahmood S.,Albadrani G.M.,1
Mahmood S.,Sayed A.A.,1
Mahmood S.,Abdel-Daim M.M.,1
Mukerjee N.,Subramaniyan V.,1
Mukerjee N.,Islam M.R.,1
Mukerjee N.,Gupta G.,1
Mukerjee N.,Rajakumari V.,1
Mukerjee N.,Chinni S.V.,1
Mukerjee N.,Ramachawolran G.,1
Mukerjee N.,Saleh F.M.,1
Mukerjee N.,Albadrani G.M.,1
Mukerjee N.,Sayed A.A.,1
Mukerjee N.,Abdel-Daim M.M.,1
Subramaniyan V.,Islam M.R.,1
Subramaniyan V.,Gupta G.,1
Subramaniyan V.,Rajakumari V.,1
Subramaniyan V.,Chinni S.V.,1
Subramaniyan V.,Ramachawolran G.,1
Subramaniyan V.,Saleh F.M.,1
Subramaniyan V.,Albadrani G.M.,1
Subramaniyan V.,Sayed A.A.,1
Subramaniyan V.,Abdel-Daim M.M.,1
Islam M.R.,Gupta G.,1
Islam M.R.,Rajakumari V.,1
Islam M.R.,Chinni S.V.,1
Islam M.R.,Ramachawolran G.,1
Islam M.R.,Saleh F.M.,1
Islam M.R.,Albadrani G.M.,1
Islam M.R.,Sayed A.A.,1
Islam M.R.,Abdel-Daim M.M.,1
Gupta G.,Rajakumari V.,1
Gupta G.,Chinni S.V.,1
Gupta G.,Ramachawolran G.,1
Gupta G.,Saleh F.M.,1
Gupta G.,Albadrani G.M.,1
Gupta G.,Sayed A.A.,1
Gupta G.,Abdel-Daim M.M.,1
Rajakumari V.,Chinni S.V.,1
Rajakumari V.,Ramachawolran G.,1
Rajakumari V.,Saleh F.M.,1
Rajakumari V.,Albadrani G.M.,1
Rajakumari V.,Sayed A.A.,1
Rajakumari V.,Abdel-Daim M.M.,1
Chinni S.V.,Ramachawolran G.,1
Chinni S.V.,Saleh F.M.,1
Chinni S.V.,Albadrani G.M.,1
Chinni S.V.,Sayed A.A.,1
Chinni S.V.,Abdel-Daim M.M.,1
Ramachawolran G.,Saleh F.M.,1
Ramachawolran G.,Albadrani G.M.,1
Ramachawolran G.,Sayed A.A.,1
Ramachawolran G.,Abdel-Daim M.M.,1
Saleh F.M.,Albadrani G.M.,1
Saleh F.M.,Sayed A.A.,1
Saleh F.M.,Abdel-Daim M.M.,1
Albadrani G.M.,Sayed A.A.,1
Albadrani G.M.,Abdel-Daim M.M.,1
Sayed A.A.,Abdel-Daim M.M.,1
In S.,Lin T.,1
In S.,North C.,1
In S.,Pfister H.,1
In S.,Yang Y.,1
Lin T.,North C.,1
Lin T.,Pfister H.,1
Lin T.,Yang Y.,1
North C.,Pfister H.,1
North C.,Yang Y.,1
Pfister H.,Yang Y.,1
Bossen C.,Bertelsen P.S.,1
Skarzauskiene A.,Rondinella G.,1
Skarzauskiene A.,Du Ciommo F.,1
Skarzauskiene A.,MačIuliene M.,1
Skarzauskiene A.,Rahman M.A.,1
Skarzauskiene A.,Abati Y.B.,1
Rondinella G.,Du Ciommo F.,1
Rondinella G.,MačIuliene M.,1
Rondinella G.,Rahman M.A.,1
Rondinella G.,Abati Y.B.,1
Du Ciommo F.,MačIuliene M.,1
Du Ciommo F.,Rahman M.A.,1
Du Ciommo F.,Abati Y.B.,1
MačIuliene M.,Rahman M.A.,1
MačIuliene M.,Abati Y.B.,1
Rahman M.A.,Abati Y.B.,1
Shah J.,Jain R.,1
Shah J.,Jolly V.,1
Shah J.,Kalbande D.,1
Jain R.,Jolly V.,1
Jain R.,Kalbande D.,1
Jolly V.,Kalbande D.,1
Mishra A.,Agrawal M.,1
Mishra A.,Ali A.,1
Mishra A.,Garg P.,1
Agrawal M.,Ali A.,1
Agrawal M.,Garg P.,1
Ali A.,Garg P.,1
Krishna P.S.,Sri M.S.R.,1
Krishna P.S.,Triveni R.S.L.,1
Krishna P.S.,Sivathmika T.,1
Krishna P.S.,Kanishka R.,1
Sri M.S.R.,Triveni R.S.L.,1
Sri M.S.R.,Sivathmika T.,1
Sri M.S.R.,Kanishka R.,1
Triveni R.S.L.,Sivathmika T.,1
Triveni R.S.L.,Kanishka R.,1
Sivathmika T.,Kanishka R.,1
Rabzelj M.,Bohak C.,1
Rabzelj M.,Juznic L.S.,1
Rabzelj M.,Kos A.,1
Rabzelj M.,Sedlar U.,1
Bohak C.,Juznic L.S.,1
Bohak C.,Kos A.,1
Bohak C.,Sedlar U.,1
Juznic L.S.,Kos A.,1
Juznic L.S.,Sedlar U.,1
Kos A.,Sedlar U.,1
Chiarello F.,Spada I.,1
Chiarello F.,Barandoni S.,1
Chiarello F.,Giordano V.,1
Chiarello F.,Fantoni G.,1
Spada I.,Barandoni S.,1
Spada I.,Giordano V.,1
Spada I.,Fantoni G.,1
Barandoni S.,Giordano V.,1
Barandoni S.,Fantoni G.,1
Giordano V.,Fantoni G.,1
Stubbs D.J.,Bashford T.H.,1
Stubbs D.J.,Clarksons P.J.,1
Bashford T.H.,Clarksons P.J.,1
Derbo Z.D.,Debelew G.T.,1
Castaneda J.,Calvet L.,1
Castaneda J.,Benito S.,1
Castaneda J.,Tondar A.,1
Castaneda J.,Juan A.A.,1
Calvet L.,Benito S.,1
Calvet L.,Tondar A.,1
Calvet L.,Juan A.A.,1
Benito S.,Tondar A.,1
Benito S.,Juan A.A.,1
Tondar A.,Juan A.A.,1
Bordas A.,Le Masson P.,1
Bordas A.,Weil B.,1
Le Masson P.,Weil B.,1
Zhang J.,Shi G.,1
Zhang J.,Zheng M.,1
Shi G.,Chen S.,1
Shi G.,Zheng M.,1
Chen S.,Zheng M.,1
Ramesha V.,Shankar S.,1
Ramesha V.,Thalanki S.,1
Ramesha V.,Kurpad S.,1
Ramesha V.,Auradkar P.,1
Shankar S.,Thalanki S.,1
Shankar S.,Kurpad S.,1
Shankar S.,Auradkar P.,1
Thalanki S.,Kurpad S.,1
Thalanki S.,Auradkar P.,1
Kurpad S.,Auradkar P.,1
Kaplunovich A.,Kaplunovich S.,1
Barhanpurkar K.,Mandlik N.,1
Barhanpurkar K.,Rajawat A.S.,1
Barhanpurkar K.,Goyal S.B.,1
Barhanpurkar K.,Mihaltan T.C.,1
Barhanpurkar K.,Verma C.,1
Barhanpurkar K.,Raboaca M.S.,1
Mandlik N.,Rajawat A.S.,1
Mandlik N.,Goyal S.B.,1
Mandlik N.,Mihaltan T.C.,1
Mandlik N.,Verma C.,1
Mandlik N.,Raboaca M.S.,1
Rajawat A.S.,Goyal S.B.,1
Rajawat A.S.,Mihaltan T.C.,1
Rajawat A.S.,Verma C.,1
Rajawat A.S.,Raboaca M.S.,1
Goyal S.B.,Mihaltan T.C.,1
Goyal S.B.,Verma C.,1
Goyal S.B.,Raboaca M.S.,1
Mihaltan T.C.,Verma C.,1
Mihaltan T.C.,Raboaca M.S.,1
Verma C.,Raboaca M.S.,1
Singh K.U.,Pandey S.K.,1
Singh K.U.,Yadav D.P.,1
Singh K.U.,Singh T.,1
Singh K.U.,Kumar G.,1
Singh K.U.,Kumar A.,1
Pandey S.K.,Yadav D.P.,1
Pandey S.K.,Singh T.,1
Pandey S.K.,Kumar G.,1
Pandey S.K.,Kumar A.,1
Yadav D.P.,Singh T.,1
Yadav D.P.,Kumar G.,1
Yadav D.P.,Kumar A.,1
Singh T.,Kumar G.,1
Singh T.,Kumar A.,1
Kumar G.,Kumar A.,1
Ning Z.,Wang B.,1
Ning Z.,Li S.,1
Ning Z.,Jia X.,1
Ning Z.,Xie S.,1
Ning Z.,Zheng J.,1
Wang B.,Li S.,1
Wang B.,Jia X.,1
Wang B.,Xie S.,1
Wang B.,Zheng J.,1
Li S.,Jia X.,1
Li S.,Xie S.,1
Li S.,Zheng J.,1
Jia X.,Xie S.,1
Jia X.,Zheng J.,1
Xie S.,Zheng J.,1
Hersh W.R.,Hoyt R.E.,1
Hersh W.R.,Chamberlin S.,1
Hersh W.R.,Ancker J.S.,1
Hersh W.R.,Gupta A.,1
Hersh W.R.,Borlawsky-Payne T.B.,1
Hoyt R.E.,Chamberlin S.,1
Hoyt R.E.,Ancker J.S.,1
Hoyt R.E.,Gupta A.,1
Hoyt R.E.,Borlawsky-Payne T.B.,1
Chamberlin S.,Ancker J.S.,1
Chamberlin S.,Gupta A.,1
Chamberlin S.,Borlawsky-Payne T.B.,1
Ancker J.S.,Gupta A.,1
Ancker J.S.,Borlawsky-Payne T.B.,1
Gupta A.,Borlawsky-Payne T.B.,1
Shah H.A.,Kang J.-M.,1
Kumari J.J.J.,Singh A.,1
Kumari J.J.J.,Naidu R.C.A.,1
Kumari J.J.J.,Sathya M.,1
Kumari J.J.J.,Ramya Sri M.,1
Singh A.,Naidu R.C.A.,1
Singh A.,Sathya M.,1
Singh A.,Ramya Sri M.,1
Naidu R.C.A.,Sathya M.,1
Naidu R.C.A.,Ramya Sri M.,1
Sathya M.,Ramya Sri M.,1
Mahesh M.,Reddy K.N.,1
Mahesh M.,Reddy L.V.,1
Mahesh M.,Priya L.K.,1
Mahesh M.,Prasad T.G.,1
Reddy K.N.,Reddy L.V.,1
Reddy K.N.,Priya L.K.,1
Reddy K.N.,Prasad T.G.,1
Reddy L.V.,Priya L.K.,1
Reddy L.V.,Prasad T.G.,1
Priya L.K.,Prasad T.G.,1
Li H.,Zhai D.,1
Zhai D.,Xia Y.,1
Moe S.T.,Nwe T.T.,1
Che-Ngoc H.,Nguyen-Trang T.,1
Che-Ngoc H.,Huynh-Van H.,1
Che-Ngoc H.,Vo-Van T.,1
Nguyen-Trang T.,Huynh-Van H.,1
Nguyen-Trang T.,Vo-Van T.,1
Huynh-Van H.,Vo-Van T.,1
Thwel T.T.,Maung H.M.,1
Saranya K.,Varunvikash K.,1
Saranya K.,Karthikeyan K.,1
Saranya K.,Rosanakthar S.,1
Varunvikash K.,Karthikeyan K.,1
Varunvikash K.,Rosanakthar S.,1
Karthikeyan K.,Rosanakthar S.,1
Kumar P.K.,Kumar I.,1
Kumar P.K.,Kumar S.,1
Kumar P.K.,Kumar P.,2
Kumar P.K.,Harshith J.,2
Kumar P.K.,Dutta A.,1
Kumar I.,Kumar S.,1
Kumar I.,Kumar P.,1
Kumar I.,Harshith J.,1
Kumar I.,Dutta A.,1
Kumar S.,Kumar P.,1
Kumar S.,Harshith J.,1
Kumar S.,Dutta A.,1
Kumar P.,Harshith J.,2
Kumar P.,Dutta A.,1
Harshith J.,Dutta A.,1
Megahed M.,Mohammed A.,1
Pradeep A.,Muytenbaeva Z.,1
Bretz F.,Greenhouse J.B.,1
Bokrantz J.,Subramaniyan M.,1
Bokrantz J.,Skoogh A.,1
Subramaniyan M.,Skoogh A.,1
Strydom I.F.,Grobler J.,1
Strydom I.F.,Vermeulen E.,1
Grobler J.,Vermeulen E.,1
Nair G.,Burgess T.L.,1
Nair G.,Obasa A.E.,1
Nair G.,Kling S.,1
Nair G.,Singh S.,1
Burgess T.L.,Obasa A.E.,1
Burgess T.L.,Kling S.,1
Burgess T.L.,Singh S.,1
Obasa A.E.,Kling S.,1
Obasa A.E.,Singh S.,1
Kling S.,Singh S.,2
Patil S.,Bhosale S.,1
Turki F.,Masmoudi F.,1
Turki F.,Kariri E.,1
Masmoudi F.,Kariri E.,1
Krishna Y.V.,Jahnavi G.,1
Krishna Y.V.,Tharun M.,1
Krishna Y.V.,Yegineti S.G.,1
Krishna Y.V.,Raja G.,1
Krishna Y.V.,Suneetha B.,1
Jahnavi G.,Tharun M.,1
Jahnavi G.,Yegineti S.G.,1
Jahnavi G.,Raja G.,1
Jahnavi G.,Suneetha B.,1
Tharun M.,Yegineti S.G.,1
Tharun M.,Raja G.,1
Tharun M.,Suneetha B.,1
Yegineti S.G.,Raja G.,1
Yegineti S.G.,Suneetha B.,1
Raja G.,Suneetha B.,1
Manna D.L.,Vicente-Sola A.,1
Manna D.L.,Kirkland P.,1
Manna D.L.,Bihl T.J.,1
Manna D.L.,Di Caterina G.,1
Vicente-Sola A.,Kirkland P.,1
Vicente-Sola A.,Bihl T.J.,1
Vicente-Sola A.,Di Caterina G.,1
Kirkland P.,Bihl T.J.,1
Kirkland P.,Di Caterina G.,1
Bihl T.J.,Di Caterina G.,1
Pinho H.,Barros M.,1
Pinho H.,Teixeira A.,1
Pinho H.,Oliveira L.,1
Pinho H.,Matos P.,1
Pinho H.,Ferreira C.,1
Pinho H.,Mateus D.,1
Barros M.,Teixeira A.,1
Barros M.,Oliveira L.,1
Barros M.,Matos P.,1
Barros M.,Ferreira C.,1
Barros M.,Mateus D.,1
Teixeira A.,Oliveira L.,1
Teixeira A.,Matos P.,1
Teixeira A.,Ferreira C.,1
Teixeira A.,Mateus D.,1
Oliveira L.,Matos P.,1
Oliveira L.,Ferreira C.,1
Oliveira L.,Mateus D.,1
Matos P.,Ferreira C.,1
Matos P.,Mateus D.,1
Ferreira C.,Mateus D.,1
Henno J.,Jaakkola H.,1
Henno J.,Makela J.,1
Jaakkola H.,Makela J.,1
Foster J.L.,Smith W.B.,1
Foster J.L.,Rouquette F.M.,1
Foster J.L.,Tedeschi L.O.,1
Smith W.B.,Rouquette F.M.,1
Smith W.B.,Tedeschi L.O.,1
Rouquette F.M.,Tedeschi L.O.,1
Tajrian M.,Rahman A.,1
Tajrian M.,Kabir M.A.,1
Tajrian M.,Islam M.R.,1
Rahman A.,Kabir M.A.,1
Rahman A.,Islam M.R.,1
Kabir M.A.,Islam M.R.,1
Oladejo S.O.,Watson L.R.,1
Oladejo S.O.,Watson B.W.,1
Oladejo S.O.,Rajaratnam K.,1
Oladejo S.O.,Kotze M.J.,1
Oladejo S.O.,Kell D.B.,1
Oladejo S.O.,Pretorius E.,1
Watson L.R.,Watson B.W.,1
Watson L.R.,Rajaratnam K.,1
Watson L.R.,Kotze M.J.,1
Watson L.R.,Kell D.B.,1
Watson L.R.,Pretorius E.,1
Watson B.W.,Rajaratnam K.,1
Watson B.W.,Kotze M.J.,1
Watson B.W.,Kell D.B.,1
Watson B.W.,Pretorius E.,1
Rajaratnam K.,Kotze M.J.,1
Rajaratnam K.,Kell D.B.,1
Rajaratnam K.,Pretorius E.,1
Kotze M.J.,Kell D.B.,1
Kotze M.J.,Pretorius E.,1
Kell D.B.,Pretorius E.,1
Dinç B.,Kaya Y.,1
Zúquete M.,Orghian D.,1
Zúquete M.,Pinheiro F.L.,1
Orghian D.,Pinheiro F.L.,1
Chauhan S.,Arora D.,1
Chouhan K.,Gupta S.,1
Chouhan K.,Chaudhary V.,1
Chouhan K.,Gupta P.,1
Chouhan K.,Kumar S.,1
Gupta S.,Chaudhary V.,1
Gupta S.,Gupta P.,1
Gupta S.,Kumar S.,1
Chaudhary V.,Gupta P.,1
Chaudhary V.,Kumar S.,1
Gupta P.,Kumar S.,1
Peccatiello R.B.,Gondim J.J.C.,1
Peccatiello R.B.,Garcia L.P.F.,1
Gondim J.J.C.,Garcia L.P.F.,1
Lahiri S.,Saltz J.,1
Roy A.,Saha A.,1
Roy A.,Chatterjee P.,1
Roy A.,Dutta D.,1
Roy A.,Rastogi R.,1
Roy A.,Kottapalli R.,1
Saha A.,Chatterjee P.,1
Saha A.,Dutta D.,1
Saha A.,Rastogi R.,1
Saha A.,Kottapalli R.,1
Chatterjee P.,Dutta D.,1
Chatterjee P.,Rastogi R.,1
Chatterjee P.,Kottapalli R.,1
Dutta D.,Rastogi R.,1
Dutta D.,Kottapalli R.,1
Rastogi R.,Kottapalli R.,1
Mohammed A.,Mohammad M.,1
Elgendy N.,Elragal A.,1
Elgendy N.,Päivärinta T.,1
Elragal A.,Päivärinta T.,1
Jung J.Y.,Steinberger T.,1
Jung J.Y.,So C.,1
Steinberger T.,So C.,1
Cremerius J.,Weske M.,1
Sai Raj P.B.A.,Piri J.,1
Sai Raj P.B.A.,Sankeerth Reddy S.,1
Sai Raj P.B.A.,Eluri S.B.,1
Piri J.,Sankeerth Reddy S.,2
Piri J.,Eluri S.B.,2
Sankeerth Reddy S.,Eluri S.B.,1
Rasul M.,Kawashima M.,1
Rasul M.,Hoang K.T.,1
Kawashima M.,Hoang K.T.,1
Ullah M.A.,Alam M.M.,1
Ullah M.A.,Sheuli S.A.,1
Ullah M.A.,Mumu J.A.,1
Alam M.M.,Sheuli S.A.,1
